"gene","cor","pval","FDR"
"NDUFB4",0.0362210152358309,0.000437190687868963,0.00107346449266123
"PSMB7",0.0362188106690244,0.000437543542131256,0.00107346449266123
"ARCN1",0.0362165741454544,0.000437901782869116,0.00107346449266123
"PSMC2",0.0362156723256831,0.000438046311533198,0.00107346449266123
"SH3GLB2",0.0361816203922803,0.00044353628051363,0.00108614002550976
"HNRNPUL2",0.0360705993484872,0.000461884669279414,0.0011302628423497
"CYB5B",0.0360154917300944,0.000471252995109546,0.00115162130153762
"DDRGK1",0.036015298688231,0.000471286121646496,0.00115162130153762
"BLOC1S2",0.0359666212567665,0.000479708984296904,0.0011705309809413
"GNG10",0.0359488368202157,0.000482821160939612,0.00117728523989623
"NDUFA8",0.0359300774634932,0.000486124341000554,0.0011844952781787
"SHISA5",0.0359177870159456,0.000488299876744896,0.00118888749313734
"NDUFA5",0.0359159716345121,0.00048862198636396,0.00118888749313734
"SRPK1",0.0358671444039911,0.000497360262861568,0.00120928888361722
"CTSW",0.0358350800804089,0.000503177611021517,0.00122256435177884
